sample_id,abs_diag_mae_dx,abs_diag_max_error_dx,abs_diag_mae_dy,abs_diag_max_error_dy,positive_branch_mae_dx,positive_branch_max_error_dx,positive_branch_mae_dy,positive_branch_max_error_dy,oracle_signed_mae_dx,oracle_signed_max_error_dx,oracle_signed_mae_dy,oracle_signed_max_error_dy,fraction_negative_dx,fraction_negative_dy,fraction_positive_dx,fraction_positive_dy,sign_lost,strict_signed_diagonal_invertible,status
sample_002724,9.478309849023114e-10,1.9593336286760632e-08,2.3977251398353886e-09,1.7589446343890813e-08,0.1304095648320805,1.4163638810025025,0.32712022692897313,1.6279748775556235,9.478309849023114e-10,1.9593336286760632e-08,2.3977251398353886e-09,1.7589446343890813e-08,0.34375,0.5625,0.65625,0.4375,True,False,not_strictly_invertible_from_diagonal
sample_002725,1.5765582582902333e-09,1.0931722971285751e-08,2.0044503478443526e-09,1.3396704301449347e-08,0.15792970354606545,1.125708467755603,0.008474909634774165,0.30106584595441277,1.5765582582902333e-09,1.0931722971285751e-08,2.0044503478443526e-09,1.3396704301449347e-08,0.5,0.05803571428571429,0.5,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002726,1.2142745381373232e-09,1.1371254271530518e-08,1.97766576741588e-09,1.3344628402300884e-08,0.001946354504615378,0.41534660412346475,0.3110959893253687,1.3616586458902022,1.2142745381373232e-09,1.1371254271530518e-08,1.97766576741588e-09,1.3344628402300884e-08,0.008928571428571428,0.49107142857142855,0.9910714285714286,0.5089285714285714,True,False,not_strictly_invertible_from_diagonal
sample_002727,2.135625967352967e-09,1.5026628941150477e-08,1.659424802522384e-09,1.0633130820281167e-08,0.06323961605716821,0.9675919180563816,0.040734571649695676,0.7314936412528991,2.135625967352967e-09,1.5026628941150477e-08,1.659424802522384e-09,1.0633130820281167e-08,0.26339285714285715,0.10267857142857142,0.7366071428571429,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002728,2.6382579247245775e-09,1.3300001211469237e-08,1.110802953773015e-09,7.255366307745703e-09,0.0027625267629228676,0.3072227864983884,0.07883971654238665,0.977368959595718,2.6382579247245775e-09,1.3300001211469237e-08,1.110802953773015e-09,7.255366307745703e-09,0.013392857142857142,0.17410714285714285,0.9866071428571429,0.8258928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002729,2.8728832693523035e-09,1.8717562499936946e-08,1.7513687197383822e-09,1.9258388994636277e-08,0.02130089337663127,0.794942601370237,0.04024049551532564,0.826106002170141,2.8728832693523035e-09,1.8717562499936946e-08,1.7513687197383822e-09,1.9258388994636277e-08,0.08035714285714286,0.125,0.9196428571428571,0.875,True,False,not_strictly_invertible_from_diagonal
sample_002730,6.058468706031969e-10,8.02839522640042e-09,8.951568905834603e-10,9.276307610939227e-09,0.05942346449799437,0.584508066746814,0.11046320666476923,1.140896485881846,6.058468706031969e-10,8.02839522640042e-09,8.951568905834603e-10,9.276307610939227e-09,0.26785714285714285,0.3169642857142857,0.7321428571428571,0.6830357142857143,True,False,not_strictly_invertible_from_diagonal
sample_002731,2.7275875322144945e-09,1.9593339617429706e-08,1.1438041887449077e-09,1.698140394967851e-08,0.021701842092883342,0.6513588143416422,0.04060811888719508,0.8284421036575924,2.7275875322144945e-09,1.9593339617429706e-08,1.1438041887449077e-09,1.698140394967851e-08,0.08482142857142858,0.13392857142857142,0.9151785714285714,0.8660714285714286,True,False,not_strictly_invertible_from_diagonal
sample_002732,6.102431229714947e-10,6.281538789121299e-09,8.991759788421585e-10,9.274915835355557e-09,0.08931555859558026,0.6914692641268112,0.09468665951314612,1.027595277772489,6.102431229714947e-10,6.281538789121299e-09,8.991759788421585e-10,9.274915835355557e-09,0.24553571428571427,0.28125,0.7544642857142857,0.71875,True,False,not_strictly_invertible_from_diagonal
sample_002733,1.8923742558765006e-09,1.231913082655467e-08,8.032046344442608e-10,6.625509529900597e-09,0.008287574232988945,0.31652376333710885,0.06044678112400704,0.9172141965226477,1.8923742558765006e-09,1.231913082655467e-08,8.032046344442608e-10,6.625509529900597e-09,0.06696428571428571,0.1875,0.9330357142857143,0.8125,True,False,not_strictly_invertible_from_diagonal
sample_002734,1.6445229809152084e-09,1.5860775803844263e-08,1.7323039081503147e-09,1.9382131233314226e-08,0.001067900825736768,0.07876762150245131,0.295090003491327,1.5070813248413448,1.6445229809152084e-09,1.5860775803844263e-08,1.7323039081503147e-09,1.9382131233314226e-08,0.03125,0.41964285714285715,0.96875,0.5803571428571429,True,False,not_strictly_invertible_from_diagonal
sample_002735,1.279827661314522e-09,1.1951796330400555e-08,1.8639248704088107e-09,1.379811476187598e-08,0.060435568770561714,0.7060020317919578,0.06267077725900419,0.8734121836015356,1.279827661314522e-09,1.1951796330400555e-08,1.8639248704088107e-09,1.379811476187598e-08,0.35714285714285715,0.16071428571428573,0.6428571428571429,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002736,1.5397084323763235e-09,1.3281323263392153e-08,2.389564086797298e-09,1.9714377574864272e-08,0.06691173539639357,1.2908007466078704,0.38495583260490823,1.4878084359835007,1.5397084323763235e-09,1.3281323263392153e-08,2.389564086797298e-09,1.9714377574864272e-08,0.15625,0.5848214285714286,0.84375,0.41517857142857145,True,False,not_strictly_invertible_from_diagonal
sample_002737,2.204108908535588e-09,1.906295998832519e-08,1.7000490908020407e-09,1.8733313900121118e-08,0.33763909983926027,1.5890132424159917,0.27336107528005965,1.556723623005809,2.204108908535588e-09,1.906295998832519e-08,1.7000490908020407e-09,1.8733313900121118e-08,0.5133928571428571,0.5357142857142857,0.48660714285714285,0.4642857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002738,3.136692259704734e-09,1.8706835858139925e-08,9.834443988409885e-10,1.895807444363129e-08,0.5540904564149133,1.5163493756185025,0.10557589247316594,1.493064671738384,3.136692259704734e-09,1.8706835858139925e-08,9.834443988409885e-10,1.895807444363129e-08,0.8303571428571429,0.5446428571428571,0.16964285714285715,0.45535714285714285,True,False,not_strictly_invertible_from_diagonal
sample_002739,1.005583361836123e-09,1.1073448047405066e-08,2.2561549406451537e-09,1.260809312508826e-08,0.000983558206626548,0.07411713354024291,0.35761868267926517,1.3517301697333766,1.005583361836123e-09,1.1073448047405066e-08,2.2561549406451537e-09,1.260809312508826e-08,0.03571428571428571,0.5491071428571429,0.9642857142857143,0.45089285714285715,True,False,not_strictly_invertible_from_diagonal
sample_002740,2.684757782579439e-09,1.6322570739468745e-08,1.3969812821735366e-09,8.093903658412671e-09,0.42563113776601796,1.5529719617132303,0.11937222390309533,1.0632209048381074,2.684757782579439e-09,1.6322570739468745e-08,1.3969812821735366e-09,8.093903658412671e-09,0.7410714285714286,0.5044642857142857,0.25892857142857145,0.4955357142857143,True,False,not_strictly_invertible_from_diagonal
sample_002741,1.349701277535261e-09,8.99042973401265e-09,2.1371656693300713e-09,1.9714380905533346e-08,0.25499304502203624,1.2163929713908803,0.0166460713671969,0.5130676045741744,1.349701277535261e-09,8.99042973401265e-09,2.1371656693300713e-09,1.9714380905533346e-08,0.7678571428571429,0.15625,0.23214285714285715,0.84375,True,False,not_strictly_invertible_from_diagonal
sample_002742,2.5413242996894067e-09,1.7360068382821225e-08,1.1288683173653175e-09,1.281050321377819e-08,0.040988905458212634,0.725185285684486,0.019458003216222368,0.7274054649581403,2.5413242996894067e-09,1.7360068382821225e-08,1.1288683173653175e-09,1.281050321377819e-08,0.15625,0.08035714285714286,0.84375,0.9196428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002743,1.2030040687845567e-09,9.295978875556443e-09,1.5032112027109951e-09,9.044711313244136e-09,0.10881153142772157,1.0100276147232345,0.004664394598266001,0.23039859705197593,1.2030040687845567e-09,9.295978875556443e-09,1.5032112027109951e-09,9.044711313244136e-09,0.3392857142857143,0.026785714285714284,0.6607142857142857,0.9732142857142857,True,False,not_strictly_invertible_from_diagonal
sample_002744,1.5561635569791857e-09,1.453711329091334e-08,6.56171730218349e-10,1.3260086473287913e-08,0.23795726331239717,1.5093736300770566,0.0523759990001275,1.2255803849777271,1.5561635569791857e-09,1.453711329091334e-08,6.56171730218349e-10,1.3260086473287913e-08,0.39732142857142855,0.18303571428571427,0.6026785714285714,0.8169642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002745,1.129951585360654e-09,1.656472026212441e-08,2.0860431512528007e-09,1.864970722298409e-08,0.15449114593060337,1.5994768057692332,0.37336133573236097,1.5625638673328828,1.129951585360654e-09,1.656472026212441e-08,2.0860431512528007e-09,1.864970722298409e-08,0.16071428571428573,0.5758928571428571,0.8392857142857143,0.42410714285714285,True,False,not_strictly_invertible_from_diagonal
sample_002746,2.388386042517735e-09,1.8723757100325145e-08,2.1467678166389144e-09,1.7431376453380665e-08,0.4431885422145487,1.5895945508734113,0.10791721566127176,0.8710760657204076,2.388386042517735e-09,1.8723757100325145e-08,2.1467678166389144e-09,1.7431376453380665e-08,0.8258928571428571,0.4642857142857143,0.17410714285714285,0.5357142857142857,True,False,not_strictly_invertible_from_diagonal
sample_002747,4.737676532488729e-10,5.6042191443061995e-09,6.246305897716145e-10,1.2810506544447264e-08,0.0640895219432311,0.6629850298982131,0.08138961906285065,1.091254195484034,4.737676532488729e-10,5.6042191443061995e-09,6.246305897716145e-10,1.2810506544447264e-08,0.16964285714285715,0.32589285714285715,0.8303571428571429,0.6741071428571429,True,False,not_strictly_invertible_from_diagonal
sample_002748,2.467877381646841e-09,1.3137689602871205e-08,1.3207525473294168e-09,8.752014668544916e-09,0.06598656962314539,0.9815433846463448,0.012325836114380375,0.5323404944616583,2.467877381646841e-09,1.3137689602871205e-08,1.3207525473294168e-09,8.752014668544916e-09,0.20535714285714285,0.09375,0.7946428571428571,0.90625,True,False,not_strictly_invertible_from_diagonal
sample_002749,2.2813717454405524e-09,2.0151653901123723e-08,1.1461826078444115e-09,7.720684924716892e-09,0.015434583942940488,0.7158843099679788,0.041433317532438126,0.7513505698465477,2.2813717454405524e-09,2.0151653901123723e-08,1.1461826078444115e-09,7.720684924716892e-09,0.049107142857142856,0.11160714285714286,0.9508928571428571,0.8883928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002750,2.2648998583513998e-09,1.2585926079111687e-08,1.250916987499399e-09,8.072488066890315e-09,0.06659512926090468,0.9734050247996322,0.012225456420242078,0.5539494823297098,2.2648998583513998e-09,1.2585926079111687e-08,1.250916987499399e-09,8.072488066890315e-09,0.21875,0.09821428571428571,0.78125,0.9017857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002751,1.1402879705880746e-09,9.542506340665113e-09,1.1362974144428962e-09,1.2758595402395656e-08,0.07821615491886857,0.829821240931147,0.15631192280491701,1.416557169256807,1.1402879705880746e-09,9.542506340665113e-09,1.1362974144428962e-09,1.2758595402395656e-08,0.29910714285714285,0.48660714285714285,0.7008928571428571,0.5133928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002752,3.1979388329532538e-09,1.455304499131671e-08,1.9553146332493202e-09,1.932761428680152e-08,0.5551635451999244,1.6564452709604027,0.37513688189647215,1.6151263097351725,3.1979388329532538e-09,1.455304499131671e-08,1.9553146332493202e-09,1.932761428680152e-08,0.6294642857142857,0.7008928571428571,0.3705357142857143,0.29910714285714285,True,False,not_strictly_invertible_from_diagonal
sample_002753,3.2865542809164152e-09,1.3259461528747352e-08,9.483938654114647e-10,9.164075276402173e-09,0.5541994522817346,1.2628978422563297,0.10469203056005474,1.2308366099289856,3.2865542809164152e-09,1.3259461528747352e-08,9.483938654114647e-10,9.164075276402173e-09,0.8392857142857143,0.5714285714285714,0.16071428571428573,0.42857142857142855,True,False,not_strictly_invertible_from_diagonal
sample_002754,1.1480000659900237e-09,1.75030540061627e-08,1.561777181643162e-09,1.1363565532995779e-08,0.07016474022471304,0.8734195608063503,0.22440710856408103,1.3616586458902038,1.1480000659900237e-09,1.75030540061627e-08,1.561777181643162e-09,1.1363565532995779e-08,0.25,0.5535714285714286,0.75,0.44642857142857145,True,False,not_strictly_invertible_from_diagonal
sample_002755,1.919904564003799e-09,1.1308229352913202e-08,8.529625500413483e-10,8.917643179451318e-09,0.00099912995008514,0.07586106710154322,0.05896585589121316,0.8646517677633783,1.919904564003799e-09,1.1308229352913202e-08,8.529625500413483e-10,8.917643179451318e-09,0.017857142857142856,0.14285714285714285,0.9821428571428571,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002756,2.4000239327522645e-09,1.777938085645303e-08,8.644848615403353e-10,6.835621790823865e-09,0.010703647947960426,0.5356779473803932,0.015741349907778555,0.5936633091037868,2.4000239327522645e-09,1.777938085645303e-08,8.644848615403353e-10,6.835621790823865e-09,0.03125,0.05803571428571429,0.96875,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002757,2.5608034582598215e-09,1.878217248396652e-08,1.270609042459958e-09,1.140897920581807e-08,0.027194450926910422,0.5507920403585553,0.015574485400747467,0.7852241174132435,2.5608034582598215e-09,1.878217248396652e-08,1.270609042459958e-09,1.140897920581807e-08,0.14285714285714285,0.04017857142857143,0.8571428571428571,0.9598214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002758,3.3165764882289095e-09,1.918864278582788e-08,1.6254113421575847e-09,1.6799769797515296e-08,0.04461171863884445,0.840866146980094,0.06097084167947053,1.3505621158165815,3.3165764882289095e-09,1.918864278582788e-08,1.6254113421575847e-09,1.6799769797515296e-08,0.21875,0.10714285714285714,0.78125,0.8928571428571429,True,False,not_strictly_invertible_from_diagonal
sample_002759,1.6465532876163525e-09,1.6088406162850788e-08,1.7144805700472309e-09,1.680925088010099e-08,0.04529942856169633,0.5792762734270648,0.012547453805225468,0.475105856421841,1.6465532876163525e-09,1.6088406162850788e-08,1.7144805700472309e-09,1.680925088010099e-08,0.26339285714285715,0.05803571428571429,0.7366071428571429,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002760,9.762611590785467e-10,9.796778610571266e-09,1.2157207287801296e-09,1.9269049689185636e-08,0.08016250824853151,0.8373782866357744,0.1577563463936366,1.4229814378779853,9.762611590785467e-10,9.796778610571266e-09,1.2157207287801296e-09,1.9269049689185636e-08,0.28125,0.5044642857142857,0.71875,0.4955357142857143,True,False,not_strictly_invertible_from_diagonal
sample_002761,1.5065063883999964e-09,1.9368514569961803e-08,1.4017978844631354e-09,1.1965403001745756e-08,0.2839314260317813,1.5355326067032697,0.1971781597668162,1.486640395789606,1.5065063883999964e-09,1.9368514569961803e-08,1.4017978844631354e-09,1.1965403001745756e-08,0.625,0.5848214285714286,0.375,0.41517857142857145,True,False,not_strictly_invertible_from_diagonal
sample_002762,1.6603224915432124e-09,1.9062953438009345e-08,1.2801508401122333e-09,1.6020300641628182e-08,0.19263318270881266,1.5425083622094156,0.03615361067042442,0.6742590153824344,1.6603224915432124e-09,1.9062953438009345e-08,1.2801508401122333e-09,1.6020300641628182e-08,0.47767857142857145,0.22767857142857142,0.5223214285714286,0.7723214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002763,9.821211630806771e-10,1.1943377065115612e-08,1.3666764164448229e-09,1.0636420078036224e-08,0.2017628770800625,1.244877193289172,0.0461211762839762,1.2582858705141158,9.821211630806771e-10,1.1943377065115612e-08,1.3666764164448229e-09,1.0636420078036224e-08,0.5133928571428571,0.18303571428571427,0.48660714285714285,0.8169642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002764,2.036382499650415e-09,1.8764264253512408e-08,1.069236071121507e-09,1.0577604236949867e-08,0.00250301237316292,0.14387443598135127,0.05603268539282621,0.7373339141994582,2.036382499650415e-09,1.8764264253512408e-08,1.069236071121507e-09,1.0577604236949867e-08,0.022321428571428572,0.14285714285714285,0.9776785714285714,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002765,1.711770159533077e-09,1.1166649271920903e-08,1.661961517641448e-09,1.2558652784377955e-08,0.032065523628834296,0.6060165653915197,0.012673906052994932,0.49554679274956426,1.711770159533077e-09,1.1166649271920903e-08,1.661961517641448e-09,1.2558652784377955e-08,0.22321428571428573,0.05357142857142857,0.7767857142857143,0.9464285714285714,True,False,not_strictly_invertible_from_diagonal
sample_002766,1.795740806700918e-10,7.035414195666334e-09,3.5683171384094867e-10,2.1790523691000985e-09,1.795740806700918e-10,7.035414195666334e-09,0.006326523501784038,0.316250549187643,1.795740806700918e-10,7.035414195666334e-09,3.5683171384094867e-10,2.1790523691000985e-09,0.0,0.05803571428571429,1.0,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002767,1.9651284476452775e-09,1.5026628941150477e-08,1.411047263757821e-09,1.8695302306248607e-08,0.07819539473448708,1.0669960847685247,0.16355359492164287,1.5386187728888343,1.9651284476452775e-09,1.5026628941150477e-08,1.411047263757821e-09,1.8695302306248607e-08,0.20982142857142858,0.2857142857142857,0.7901785714285714,0.7142857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002768,1.8169973984718004e-09,1.4107340740032726e-08,1.5621111144058999e-09,1.7875121938182303e-08,0.03267927383384998,0.6438017703088323,0.016105063662572146,0.4523288058490691,1.8169973984718004e-09,1.4107340740032726e-08,1.5621111144058999e-09,1.7875121938182303e-08,0.19196428571428573,0.0625,0.8080357142857143,0.9375,True,False,not_strictly_invertible_from_diagonal
sample_002769,1.1527630707960475e-09,1.1559622037360384e-08,1.2275749851048974e-09,1.2608089794419186e-08,0.0658853580834729,0.653684053831268,0.1507675781802207,1.2606219955837312,1.1527630707960475e-09,1.1559622037360384e-08,1.2275749851048974e-09,1.2608089794419186e-08,0.24107142857142858,0.44642857142857145,0.7589285714285714,0.5535714285714286,True,False,not_strictly_invertible_from_diagonal
sample_002770,2.476975783141304e-09,1.9368522008456068e-08,2.219583932541686e-09,1.774888180872125e-08,0.032120022292403135,0.5310274668608697,0.024722067918914428,0.6777631770537513,2.476975783141304e-09,1.9368522008456068e-08,2.219583932541686e-09,1.774888180872125e-08,0.25892857142857145,0.0625,0.7410714285714286,0.9375,True,False,not_strictly_invertible_from_diagonal
sample_002771,2.934919110245662e-09,1.736006638441978e-08,9.42316255624423e-10,6.098956562006208e-09,0.01022354807788457,0.47347769511118487,0.014303444509499025,0.5352606254304213,2.934919110245662e-09,1.736006638441978e-08,9.42316255624423e-10,6.098956562006208e-09,0.03125,0.05357142857142857,0.96875,0.9464285714285714,True,False,not_strictly_invertible_from_diagonal
sample_002772,1.5406500777532734e-09,1.1951796330400555e-08,1.359236349436163e-09,2.0100343278706134e-08,0.19386846884046033,1.321028923597663,0.13674702306088035,1.449846713048227,1.5406500777532734e-09,1.1951796330400555e-08,1.359236349436163e-09,2.0100343278706134e-08,0.5848214285714286,0.42410714285714285,0.41517857142857145,0.5758928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002773,7.45005810520984e-10,1.1343713302025549e-08,8.692505817964058e-10,1.0323318866412023e-08,0.03179303318155391,0.3996512128286459,0.09272599802022431,1.2904073524896456,7.45005810520984e-10,1.1343713302025549e-08,8.692505817964058e-10,1.0323318866412023e-08,0.26785714285714285,0.3080357142857143,0.7321428571428571,0.6919642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002774,3.0220671007104948e-09,1.3140746712991813e-08,1.0418281558380347e-09,1.1712094405424978e-08,0.5820348995443424,1.3448626710870397,0.04087927409059915,0.40093443960143904,3.0220671007104948e-09,1.3140746712991813e-08,1.0418281558380347e-09,1.1712094405424978e-08,0.8482142857142857,0.39285714285714285,0.15178571428571427,0.6071428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002775,2.08845630883656e-09,1.8488366948510304e-08,1.2479274342630082e-09,1.1189525750410212e-08,0.06577506554038591,0.8135445492755834,0.06768193574814615,0.7706234510656889,2.08845630883656e-09,1.8488366948510304e-08,1.2479274342630082e-09,1.1189525750410212e-08,0.27232142857142855,0.23214285714285715,0.7276785714285714,0.7678571428571429,True,False,not_strictly_invertible_from_diagonal
sample_002776,2.2253019708843463e-09,1.6564713711808565e-08,1.1426193365456045e-09,9.474449114144079e-09,0.06514704243637852,1.1489609046803708,0.01757295228749142,0.7700394231598202,2.2253019708843463e-09,1.6564713711808565e-08,1.1426193365456045e-09,9.474449114144079e-09,0.19196428571428573,0.08035714285714286,0.8080357142857143,0.9196428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002777,1.2858313331972504e-09,1.1023732149340049e-08,1.985673963748324e-09,1.7748885139390325e-08,0.07995749248224468,0.9780555225053168,0.31070750715759393,1.4422543581567817,1.2858313331972504e-09,1.1023732149340049e-08,1.985673963748324e-09,1.7748885139390325e-08,0.18303571428571427,0.5625,0.8169642857142857,0.4375,True,False,not_strictly_invertible_from_diagonal
sample_002778,3.073266549863053e-09,1.9368511350315032e-08,1.0297016387570597e-09,7.407716884344495e-09,0.5032646833056124,1.55762245343738,0.040993993693911386,0.4511607572214015,3.073266549863053e-09,1.9368511350315032e-08,1.0297016387570597e-09,7.407716884344495e-09,0.75,0.36607142857142855,0.25,0.6339285714285714,True,False,not_strictly_invertible_from_diagonal
sample_002779,2.1371608962921534e-09,1.1899717100583018e-08,1.2025643798101917e-09,9.272873469079457e-09,0.06666130524568711,0.9879378034986476,0.005200186828009114,0.3028179297876056,2.1371608962921534e-09,1.1899717100583018e-08,1.2025643798101917e-09,9.272873469079457e-09,0.25,0.05803571428571429,0.75,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002780,1.1065415179715552e-09,7.947442648426062e-09,1.948278501038437e-09,1.8733317230790192e-08,0.05985815046077821,0.6025287012534937,0.046922910239726355,0.6695868053106309,1.1065415179715552e-09,7.947442648426062e-09,1.948278501038437e-09,1.8733317230790192e-08,0.34375,0.16964285714285715,0.65625,0.8303571428571429,True,False,not_strictly_invertible_from_diagonal
sample_002781,1.7801611148282038e-09,1.1010861444837872e-08,1.420832645584054e-09,1.0918033699347518e-08,0.015668145867392475,0.1665455604522077,0.015866499065594265,0.4143670604149761,1.7801611148282038e-09,1.1010861444837872e-08,1.420832645584054e-09,1.0918033699347518e-08,0.24553571428571427,0.08482142857142858,0.7544642857142857,0.9151785714285714,True,False,not_strictly_invertible_from_diagonal
sample_002782,1.5017871219238135e-09,1.4537116621582413e-08,1.89779604910454e-09,1.698140394967851e-08,0.05962848126291758,0.5641621841901987,0.027745188701721348,0.5521973943393026,1.5017871219238135e-09,1.4537116621582413e-08,1.89779604910454e-09,1.698140394967851e-08,0.30357142857142855,0.11160714285714286,0.6964285714285714,0.8883928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002783,5.662311202335336e-10,8.505988191576108e-09,9.855244719232762e-10,8.945896690093491e-09,0.08237616007419882,0.7722714768411256,0.12361945446550641,1.0486202288416784,5.662311202335336e-10,8.505988191576108e-09,9.855244719232762e-10,8.945896690093491e-09,0.21875,0.47767857142857145,0.78125,0.5223214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002784,1.6725845160388414e-09,1.0453010568234333e-08,1.6402278016009797e-09,1.872170785066629e-08,0.08589516810032771,0.9861938679524198,0.0015161249531932982,0.08672799003891862,1.6725845160388414e-09,1.0453010568234333e-08,1.6402278016009797e-09,1.872170785066629e-08,0.32589285714285715,0.03125,0.6741071428571429,0.96875,True,False,not_strictly_invertible_from_diagonal
sample_002785,2.2222944218981504e-09,2.0151653901123723e-08,7.648097619590346e-10,8.651369787227026e-09,0.35445948499472735,1.4675192705035784,0.0207160070885303,0.6205285390329525,2.2222944218981504e-09,2.0151653901123723e-08,7.648097619590346e-10,8.651369787227026e-09,0.5892857142857143,0.26339285714285715,0.4107142857142857,0.7366071428571429,True,False,not_strictly_invertible_from_diagonal
sample_002786,1.5462759067437234e-09,1.6977316330546444e-08,1.6779009008834043e-09,1.6546666148364864e-08,0.007798390473145457,0.21711960430394028,0.1638899323767597,0.9201343329051187,1.5462759067437234e-09,1.6977316330546444e-08,1.6779009008834043e-09,1.6546666148364864e-08,0.05357142857142857,0.29464285714285715,0.9464285714285714,0.7053571428571429,True,False,not_strictly_invertible_from_diagonal
sample_002787,2.340108814081858e-09,1.4537116621582413e-08,1.2237523839482715e-09,1.17121043974322e-08,0.012743426170820239,0.2206074683077322,0.057723495413766694,1.1151993065707912,2.340108814081858e-09,1.4537116621582413e-08,1.2237523839482715e-09,1.17121043974322e-08,0.12053571428571429,0.10267857142857142,0.8794642857142857,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002788,5.001701844257428e-10,5.8392988222522035e-09,8.305332930559682e-10,9.81530373644901e-09,0.06764096803118645,0.7571573883010911,0.11472477758186948,0.9516717756843187,5.001701844257428e-10,5.8392988222522035e-09,8.305332930559682e-10,9.81530373644901e-09,0.20982142857142858,0.4642857142857143,0.7901785714285714,0.5357142857142857,True,False,not_strictly_invertible_from_diagonal
sample_002789,1.7969808587044059e-09,1.2486714995318948e-08,1.1151588429265426e-09,1.5598288771734303e-08,0.00259254439529136,0.1363173942998226,0.09048375202974866,1.5047452140184152,1.7969808587044059e-09,1.2486714995318948e-08,1.1151588429265426e-09,1.5598288771734303e-08,0.026785714285714284,0.20982142857142858,0.9732142857142857,0.7901785714285714,True,False,not_strictly_invertible_from_diagonal
sample_002790,1.7502716818648152e-09,1.7133666818658355e-08,9.58373129725679e-10,1.1363565532995779e-08,0.30093087583192,1.5215811502520467,0.04630238064891602,1.1753540723383304,1.7502716818648152e-09,1.7133666818658355e-08,9.58373129725679e-10,1.1363565532995779e-08,0.53125,0.26785714285714285,0.46875,0.7321428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002791,9.777917536862515e-10,1.2440428576176998e-08,1.6945303636080205e-09,1.334302635047635e-08,0.0031777471485079354,0.1229472468225481,0.23375544956322297,1.3710030649271423,9.777917536862515e-10,1.2440428576176998e-08,1.6945303636080205e-09,1.334302635047635e-08,0.05803571428571429,0.45089285714285715,0.9419642857142857,0.5491071428571429,True,False,not_strictly_invertible_from_diagonal
sample_002792,1.6126502108311551e-09,1.6241757827550884e-08,1.6560893245288226e-09,1.034735797045272e-08,0.299363412953363,1.4460107628564078,0.09399573554435012,1.0579646766979776,1.6126502108311551e-09,1.6241757827550884e-08,1.6560893245288226e-09,1.034735797045272e-08,0.5223214285714286,0.29017857142857145,0.47767857142857145,0.7098214285714286,True,False,not_strictly_invertible_from_diagonal
